1996/11/1 360.367500
1996/11/8 360.477500
1996/11/15 360.905000
1996/11/22 361.367500
1996/11/29 361.155000
1996/12/6 361.880000
1996/12/13 362.107500
1996/12/20 362.400000
1996/12/27 362.205000
1997/1/3 362.707500
1997/1/10 362.645000
1997/1/17 363.145000
1997/1/24 363.842500
1997/1/31 363.355000
1997/2/7 363.672500
1997/2/14 364.092500
1997/2/21 364.837500
1997/2/28 363.880000
1997/3/7 364.567500
1997/3/14 364.232500
1997/3/21 365.143333
1997/3/28 365.512500
1997/4/4 365.605000
1997/4/11 367.390000
1997/4/18 367.522500
1997/4/25 366.925000
1997/5/2 366.397500
1997/5/9 366.763333
1997/5/16 366.974000
1997/5/23 366.883333
1997/5/30 366.065000
1997/6/6 365.216667
1997/6/13 365.356667
1997/6/20 365.800000
1997/6/27 365.310000
1997/7/3 364.683333
1997/7/11 364.346667
1997/7/18 363.212500
1997/7/25 363.747500
1997/8/1 363.290000
1997/8/8 363.235000
1997/8/15 362.465000
1997/8/22 361.805000
1997/8/29 361.072500
1997/9/5 360.470000
1997/9/12 360.760000
1997/9/19 NaN
1997/9/26 359.695000
1997/10/3 360.425000
1997/10/10 360.882500
1997/10/17 360.862500
1997/10/24 360.807500
1997/10/31 361.495000
1997/11/7 362.067500
1997/11/14 362.100000
1997/11/21 363.380000
1997/11/28 363.107500
1997/12/5 363.900000
1997/12/12 364.047500
1997/12/19 364.055000
1997/12/26 NaN
1998/1/2 364.777500
1998/1/9 365.070000
1998/1/16 365.395000
1998/1/23 365.227500
1998/1/30 365.922500
1998/2/6 366.065000
1998/2/13 365.722500
1998/2/20 366.097500
1998/2/27 366.275000
1998/3/6 367.140000
1998/3/13 366.290000
1998/3/20 367.945000
1998/3/27 367.882500
1998/4/3 368.275000
1998/4/10 368.440000
1998/4/17 368.495000
1998/4/24 368.867500
1998/5/1 370.050000
1998/5/8 369.242500
1998/5/15 368.667500
1998/5/22 369.570000
1998/5/29 369.777500
1998/6/5 370.050000
1998/6/12 368.340000
1998/6/19 368.485000
1998/6/26 368.667500
1998/7/2 368.005000
1998/7/10 368.230000
1998/7/17 NaN
1998/7/23 367.490000
1998/7/31 367.055000
1998/8/7 366.397500
1998/8/14 366.157500
1998/8/21 364.555000
1998/8/28 363.905000
1998/9/4 364.910000
1998/9/11 365.155000
1998/9/18 363.840000
1998/9/25 363.660000
1998/10/2 363.800000
1998/10/9 363.935000
1998/10/16 364.195000
1998/10/23 364.692500
1998/10/30 364.260000
1998/11/6 364.945000
1998/11/13 365.570000
1998/11/20 366.107500
1998/11/27 366.040000
1998/12/4 367.542500
1998/12/11 367.525000
1998/12/18 367.807500
1998/12/23 367.715000
1998/12/30 368.082500
1999/1/8 367.870000
1999/1/15 368.155000
1999/1/22 368.095000
1999/1/29 369.380000
1999/2/5 368.825000
1999/2/12 369.167500
1999/2/19 368.325000
1999/2/26 368.650000
1999/3/5 367.740000
1999/3/12 370.452500
1999/3/19 369.767500
1999/3/26 370.167500
1999/4/2 371.010000
1999/4/9 371.677500
1999/4/16 371.185000
1999/4/23 369.467500
1999/4/30 370.572500
1999/5/7 371.592500
1999/5/14 371.010000
1999/5/21 370.532500
1999/5/28 370.530000
1999/6/4 371.625000
1999/6/11 370.155000
1999/6/18 370.390000
1999/6/25 370.180000
1999/7/2 368.620000
1999/7/9 370.612500
1999/7/16 370.227500
1999/7/23 368.280000
1999/8/6 367.760000
1999/8/13 366.955000
1999/8/20 366.022500
1999/8/27 366.532500
1999/9/3 362.830000
1999/9/10 364.320000
1999/9/17 365.277500
1999/9/24 364.782500
1999/10/1 364.755000
1999/10/8 365.467500
1999/10/15 365.257500
1999/10/22 365.965000
1999/10/29 365.735000
1999/11/5 366.105000
1999/11/12 367.480000
1999/11/19 366.627500
1999/11/26 367.237500
1999/12/1 368.125000
1999/12/10 368.417500
1999/12/17 367.940000
1999/12/22 368.272500
1999/12/29 369.440000
2000/1/7 369.035000
2000/1/14 368.957500
2000/1/21 370.747500
2000/1/28 370.367500
2000/2/4 369.465000
2000/2/11 370.395000
2000/2/18 369.930000
2000/2/25 370.272500
2000/3/3 371.022500
2000/3/10 369.630000
2000/3/17 371.150000
2000/3/24 370.810000
2000/3/31 371.577500
2000/4/7 371.375000
2000/4/14 372.807500
2000/4/21 371.997500
2000/4/28 371.997500
2000/5/5 371.135000
2000/5/12 372.120000
2000/5/19 371.390000
2000/5/26 371.647500
2000/6/2 372.157500
2000/6/9 372.032500
2000/6/16 371.275000
2000/6/23 370.795000
2000/6/30 371.252500
2000/7/7 370.107500
2000/7/14 370.327500
2000/7/21 369.942500
2000/7/28 368.732500
2000/8/4 368.765000
2000/8/11 368.210000
2000/8/18 368.172500
2000/8/25 367.342500
2000/9/1 367.430000
2000/9/8 367.067500
2000/9/15 365.942500
2000/9/22 366.867500
2000/9/29 366.720000
2000/10/6 366.476667
2000/10/13 367.010000
2000/10/20 NaN
2000/10/27 367.742500
2000/11/3 NaN
2000/11/10 NaN
2000/11/17 368.575000
2000/11/24 368.395000
2000/12/1 368.880000
2000/12/8 NaN
2000/12/15 369.630000
2000/12/22 369.750000
